"Label (Grouping)","Alabama!!Number!!Estimate","Alabama!!Number!!Margin of Error","Alabama!!Percent Distribution!!Estimate","Alabama!!Percent Distribution!!Margin of Error","Alabama!!Mean income (dollars)!!Estimate","Alabama!!Mean income (dollars)!!Margin of Error","Alaska!!Number!!Estimate","Alaska!!Number!!Margin of Error","Alaska!!Percent Distribution!!Estimate","Alaska!!Percent Distribution!!Margin of Error","Alaska!!Mean income (dollars)!!Estimate","Alaska!!Mean income (dollars)!!Margin of Error","Arizona!!Number!!Estimate","Arizona!!Number!!Margin of Error","Arizona!!Percent Distribution!!Estimate","Arizona!!Percent Distribution!!Margin of Error","Arizona!!Mean income (dollars)!!Estimate","Arizona!!Mean income (dollars)!!Margin of Error","Arkansas!!Number!!Estimate","Arkansas!!Number!!Margin of Error","Arkansas!!Percent Distribution!!Estimate","Arkansas!!Percent Distribution!!Margin of Error","Arkansas!!Mean income (dollars)!!Estimate","Arkansas!!Mean income (dollars)!!Margin of Error","California!!Number!!Estimate","California!!Number!!Margin of Error","California!!Percent Distribution!!Estimate","California!!Percent Distribution!!Margin of Error","California!!Mean income (dollars)!!Estimate","California!!Mean income (dollars)!!Margin of Error","Colorado!!Number!!Estimate","Colorado!!Number!!Margin of Error","Colorado!!Percent Distribution!!Estimate","Colorado!!Percent Distribution!!Margin of Error","Colorado!!Mean income (dollars)!!Estimate","Colorado!!Mean income (dollars)!!Margin of Error","Connecticut!!Number!!Estimate","Connecticut!!Number!!Margin of Error","Connecticut!!Percent Distribution!!Estimate","Connecticut!!Percent Distribution!!Margin of Error","Connecticut!!Mean income (dollars)!!Estimate","Connecticut!!Mean income (dollars)!!Margin of Error","Delaware!!Number!!Estimate","Delaware!!Number!!Margin of Error","Delaware!!Percent Distribution!!Estimate","Delaware!!Percent Distribution!!Margin of Error","Delaware!!Mean income (dollars)!!Estimate","Delaware!!Mean income (dollars)!!Margin of Error","District of Columbia!!Number!!Estimate","District of Columbia!!Number!!Margin of Error","District of Columbia!!Percent Distribution!!Estimate","District of Columbia!!Percent Distribution!!Margin of Error","District of Columbia!!Mean income (dollars)!!Estimate","District of Columbia!!Mean income (dollars)!!Margin of Error","Florida!!Number!!Estimate","Florida!!Number!!Margin of Error","Florida!!Percent Distribution!!Estimate","Florida!!Percent Distribution!!Margin of Error","Florida!!Mean income (dollars)!!Estimate","Florida!!Mean income (dollars)!!Margin of Error","Georgia!!Number!!Estimate","Georgia!!Number!!Margin of Error","Georgia!!Percent Distribution!!Estimate","Georgia!!Percent Distribution!!Margin of Error","Georgia!!Mean income (dollars)!!Estimate","Georgia!!Mean income (dollars)!!Margin of Error","Hawaii!!Number!!Estimate","Hawaii!!Number!!Margin of Error","Hawaii!!Percent Distribution!!Estimate","Hawaii!!Percent Distribution!!Margin of Error","Hawaii!!Mean income (dollars)!!Estimate","Hawaii!!Mean income (dollars)!!Margin of Error","Idaho!!Number!!Estimate","Idaho!!Number!!Margin of Error","Idaho!!Percent Distribution!!Estimate","Idaho!!Percent Distribution!!Margin of Error","Idaho!!Mean income (dollars)!!Estimate","Idaho!!Mean income (dollars)!!Margin of Error","Illinois!!Number!!Estimate","Illinois!!Number!!Margin of Error","Illinois!!Percent Distribution!!Estimate","Illinois!!Percent Distribution!!Margin of Error","Illinois!!Mean income (dollars)!!Estimate","Illinois!!Mean income (dollars)!!Margin of Error","Indiana!!Number!!Estimate","Indiana!!Number!!Margin of Error","Indiana!!Percent Distribution!!Estimate","Indiana!!Percent Distribution!!Margin of Error","Indiana!!Mean income (dollars)!!Estimate","Indiana!!Mean income (dollars)!!Margin of Error","Iowa!!Number!!Estimate","Iowa!!Number!!Margin of Error","Iowa!!Percent Distribution!!Estimate","Iowa!!Percent Distribution!!Margin of Error","Iowa!!Mean income (dollars)!!Estimate","Iowa!!Mean income (dollars)!!Margin of Error","Kansas!!Number!!Estimate","Kansas!!Number!!Margin of Error","Kansas!!Percent Distribution!!Estimate","Kansas!!Percent Distribution!!Margin of Error","Kansas!!Mean income (dollars)!!Estimate","Kansas!!Mean income (dollars)!!Margin of Error","Kentucky!!Number!!Estimate","Kentucky!!Number!!Margin of Error","Kentucky!!Percent Distribution!!Estimate","Kentucky!!Percent Distribution!!Margin of Error","Kentucky!!Mean income (dollars)!!Estimate","Kentucky!!Mean income (dollars)!!Margin of Error","Louisiana!!Number!!Estimate","Louisiana!!Number!!Margin of Error","Louisiana!!Percent Distribution!!Estimate","Louisiana!!Percent Distribution!!Margin of Error","Louisiana!!Mean income (dollars)!!Estimate","Louisiana!!Mean income (dollars)!!Margin of Error","Maine!!Number!!Estimate","Maine!!Number!!Margin of Error","Maine!!Percent Distribution!!Estimate","Maine!!Percent Distribution!!Margin of Error","Maine!!Mean income (dollars)!!Estimate","Maine!!Mean income (dollars)!!Margin of Error","Maryland!!Number!!Estimate","Maryland!!Number!!Margin of Error","Maryland!!Percent Distribution!!Estimate","Maryland!!Percent Distribution!!Margin of Error","Maryland!!Mean income (dollars)!!Estimate","Maryland!!Mean income (dollars)!!Margin of Error","Massachusetts!!Number!!Estimate","Massachusetts!!Number!!Margin of Error","Massachusetts!!Percent Distribution!!Estimate","Massachusetts!!Percent Distribution!!Margin of Error","Massachusetts!!Mean income (dollars)!!Estimate","Massachusetts!!Mean income (dollars)!!Margin of Error","Michigan!!Number!!Estimate","Michigan!!Number!!Margin of Error","Michigan!!Percent Distribution!!Estimate","Michigan!!Percent Distribution!!Margin of Error","Michigan!!Mean income (dollars)!!Estimate","Michigan!!Mean income (dollars)!!Margin of Error","Minnesota!!Number!!Estimate","Minnesota!!Number!!Margin of Error","Minnesota!!Percent Distribution!!Estimate","Minnesota!!Percent Distribution!!Margin of Error","Minnesota!!Mean income (dollars)!!Estimate","Minnesota!!Mean income (dollars)!!Margin of Error","Mississippi!!Number!!Estimate","Mississippi!!Number!!Margin of Error","Mississippi!!Percent Distribution!!Estimate","Mississippi!!Percent Distribution!!Margin of Error","Mississippi!!Mean income (dollars)!!Estimate","Mississippi!!Mean income (dollars)!!Margin of Error","Missouri!!Number!!Estimate","Missouri!!Number!!Margin of Error","Missouri!!Percent Distribution!!Estimate","Missouri!!Percent Distribution!!Margin of Error","Missouri!!Mean income (dollars)!!Estimate","Missouri!!Mean income (dollars)!!Margin of Error","Montana!!Number!!Estimate","Montana!!Number!!Margin of Error","Montana!!Percent Distribution!!Estimate","Montana!!Percent Distribution!!Margin of Error","Montana!!Mean income (dollars)!!Estimate","Montana!!Mean income (dollars)!!Margin of Error","Nebraska!!Number!!Estimate","Nebraska!!Number!!Margin of Error","Nebraska!!Percent Distribution!!Estimate","Nebraska!!Percent Distribution!!Margin of Error","Nebraska!!Mean income (dollars)!!Estimate","Nebraska!!Mean income (dollars)!!Margin of Error","Nevada!!Number!!Estimate","Nevada!!Number!!Margin of Error","Nevada!!Percent Distribution!!Estimate","Nevada!!Percent Distribution!!Margin of Error","Nevada!!Mean income (dollars)!!Estimate","Nevada!!Mean income (dollars)!!Margin of Error","New Hampshire!!Number!!Estimate","New Hampshire!!Number!!Margin of Error","New Hampshire!!Percent Distribution!!Estimate","New Hampshire!!Percent Distribution!!Margin of Error","New Hampshire!!Mean income (dollars)!!Estimate","New Hampshire!!Mean income (dollars)!!Margin of Error","New Jersey!!Number!!Estimate","New Jersey!!Number!!Margin of Error","New Jersey!!Percent Distribution!!Estimate","New Jersey!!Percent Distribution!!Margin of Error","New Jersey!!Mean income (dollars)!!Estimate","New Jersey!!Mean income (dollars)!!Margin of Error","New Mexico!!Number!!Estimate","New Mexico!!Number!!Margin of Error","New Mexico!!Percent Distribution!!Estimate","New Mexico!!Percent Distribution!!Margin of Error","New Mexico!!Mean income (dollars)!!Estimate","New Mexico!!Mean income (dollars)!!Margin of Error","New York!!Number!!Estimate","New York!!Number!!Margin of Error","New York!!Percent Distribution!!Estimate","New York!!Percent Distribution!!Margin of Error","New York!!Mean income (dollars)!!Estimate","New York!!Mean income (dollars)!!Margin of Error","North Carolina!!Number!!Estimate","North Carolina!!Number!!Margin of Error","North Carolina!!Percent Distribution!!Estimate","North Carolina!!Percent Distribution!!Margin of Error","North Carolina!!Mean income (dollars)!!Estimate","North Carolina!!Mean income (dollars)!!Margin of Error","North Dakota!!Number!!Estimate","North Dakota!!Number!!Margin of Error","North Dakota!!Percent Distribution!!Estimate","North Dakota!!Percent Distribution!!Margin of Error","North Dakota!!Mean income (dollars)!!Estimate","North Dakota!!Mean income (dollars)!!Margin of Error","Ohio!!Number!!Estimate","Ohio!!Number!!Margin of Error","Ohio!!Percent Distribution!!Estimate","Ohio!!Percent Distribution!!Margin of Error","Ohio!!Mean income (dollars)!!Estimate","Ohio!!Mean income (dollars)!!Margin of Error","Oklahoma!!Number!!Estimate","Oklahoma!!Number!!Margin of Error","Oklahoma!!Percent Distribution!!Estimate","Oklahoma!!Percent Distribution!!Margin of Error","Oklahoma!!Mean income (dollars)!!Estimate","Oklahoma!!Mean income (dollars)!!Margin of Error","Oregon!!Number!!Estimate","Oregon!!Number!!Margin of Error","Oregon!!Percent Distribution!!Estimate","Oregon!!Percent Distribution!!Margin of Error","Oregon!!Mean income (dollars)!!Estimate","Oregon!!Mean income (dollars)!!Margin of Error","Pennsylvania!!Number!!Estimate","Pennsylvania!!Number!!Margin of Error","Pennsylvania!!Percent Distribution!!Estimate","Pennsylvania!!Percent Distribution!!Margin of Error","Pennsylvania!!Mean income (dollars)!!Estimate","Pennsylvania!!Mean income (dollars)!!Margin of Error","Rhode Island!!Number!!Estimate","Rhode Island!!Number!!Margin of Error","Rhode Island!!Percent Distribution!!Estimate","Rhode Island!!Percent Distribution!!Margin of Error","Rhode Island!!Mean income (dollars)!!Estimate","Rhode Island!!Mean income (dollars)!!Margin of Error","South Carolina!!Number!!Estimate","South Carolina!!Number!!Margin of Error","South Carolina!!Percent Distribution!!Estimate","South Carolina!!Percent Distribution!!Margin of Error","South Carolina!!Mean income (dollars)!!Estimate","South Carolina!!Mean income (dollars)!!Margin of Error","South Dakota!!Number!!Estimate","South Dakota!!Number!!Margin of Error","South Dakota!!Percent Distribution!!Estimate","South Dakota!!Percent Distribution!!Margin of Error","South Dakota!!Mean income (dollars)!!Estimate","South Dakota!!Mean income (dollars)!!Margin of Error","Tennessee!!Number!!Estimate","Tennessee!!Number!!Margin of Error","Tennessee!!Percent Distribution!!Estimate","Tennessee!!Percent Distribution!!Margin of Error","Tennessee!!Mean income (dollars)!!Estimate","Tennessee!!Mean income (dollars)!!Margin of Error","Texas!!Number!!Estimate","Texas!!Number!!Margin of Error","Texas!!Percent Distribution!!Estimate","Texas!!Percent Distribution!!Margin of Error","Texas!!Mean income (dollars)!!Estimate","Texas!!Mean income (dollars)!!Margin of Error","Utah!!Number!!Estimate","Utah!!Number!!Margin of Error","Utah!!Percent Distribution!!Estimate","Utah!!Percent Distribution!!Margin of Error","Utah!!Mean income (dollars)!!Estimate","Utah!!Mean income (dollars)!!Margin of Error","Vermont!!Number!!Estimate","Vermont!!Number!!Margin of Error","Vermont!!Percent Distribution!!Estimate","Vermont!!Percent Distribution!!Margin of Error","Vermont!!Mean income (dollars)!!Estimate","Vermont!!Mean income (dollars)!!Margin of Error","Virginia!!Number!!Estimate","Virginia!!Number!!Margin of Error","Virginia!!Percent Distribution!!Estimate","Virginia!!Percent Distribution!!Margin of Error","Virginia!!Mean income (dollars)!!Estimate","Virginia!!Mean income (dollars)!!Margin of Error","Washington!!Number!!Estimate","Washington!!Number!!Margin of Error","Washington!!Percent Distribution!!Estimate","Washington!!Percent Distribution!!Margin of Error","Washington!!Mean income (dollars)!!Estimate","Washington!!Mean income (dollars)!!Margin of Error","West Virginia!!Number!!Estimate","West Virginia!!Number!!Margin of Error","West Virginia!!Percent Distribution!!Estimate","West Virginia!!Percent Distribution!!Margin of Error","West Virginia!!Mean income (dollars)!!Estimate","West Virginia!!Mean income (dollars)!!Margin of Error","Wisconsin!!Number!!Estimate","Wisconsin!!Number!!Margin of Error","Wisconsin!!Percent Distribution!!Estimate","Wisconsin!!Percent Distribution!!Margin of Error","Wisconsin!!Mean income (dollars)!!Estimate","Wisconsin!!Mean income (dollars)!!Margin of Error","Wyoming!!Number!!Estimate","Wyoming!!Number!!Margin of Error","Wyoming!!Percent Distribution!!Estimate","Wyoming!!Percent Distribution!!Margin of Error","Wyoming!!Mean income (dollars)!!Estimate","Wyoming!!Mean income (dollars)!!Margin of Error","Puerto Rico!!Number!!Estimate","Puerto Rico!!Number!!Margin of Error","Puerto Rico!!Percent Distribution!!Estimate","Puerto Rico!!Percent Distribution!!Margin of Error","Puerto Rico!!Mean income (dollars)!!Estimate","Puerto Rico!!Mean income (dollars)!!Margin of Error"
"HOUSEHOLD INCOME","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    All households","1,855,184","±11,821","1,855,184","±11,821","69,091","±894","254,551","±3,266","254,551","±3,266","96,080","±2,597","2,614,298","±11,305","2,614,298","±11,305","80,477","±862","1,156,347","±7,393","1,156,347","±7,393","66,766","±1,201","13,072,122","±21,485","13,072,122","±21,485","107,384","±481","2,176,757","±7,548","2,176,757","±7,548","96,218","±1,050","1,378,091","±6,923","1,378,091","±6,923","111,303","±1,522","367,671","±3,933","367,671","±3,933","84,896","±1,884","287,476","±2,752","287,476","±2,752","124,946","±3,134","7,809,358","±20,825","7,809,358","±20,825","79,968","±563","3,803,012","±14,400","3,803,012","±14,400","82,489","±863","455,309","±4,541","455,309","±4,541","103,162","±2,461","640,270","±5,214","640,270","±5,214","73,369","±1,606","4,864,864","±12,677","4,864,864","±12,677","91,424","±637","2,599,169","±10,447","2,599,169","±10,447","73,733","±785","1,267,873","±7,772","1,267,873","±7,772","77,173","±912","1,133,408","±7,193","1,133,408","±7,193","78,972","±1,105","1,732,713","±8,718","1,732,713","±8,718","69,724","±1,020","1,737,220","±10,627","1,737,220","±10,627","69,225","±1,012","570,307","±5,261","570,307","±5,261","73,935","±1,269","2,215,935","±9,432","2,215,935","±9,432","109,774","±1,142","2,624,294","±8,879","2,624,294","±8,879","110,501","±1,001","3,957,466","±12,369","3,957,466","±12,369","77,682","±578","2,194,452","±6,925","2,194,452","±6,925","93,047","±715","1,108,630","±9,460","1,108,630","±9,460","61,944","±1,089","2,434,806","±10,407","2,434,806","±10,407","75,013","±861","431,421","±4,444","431,421","±4,444","72,648","±1,752","765,490","±3,878","765,490","±3,878","78,793","±1,190","1,129,810","±6,479","1,129,810","±6,479","81,039","±1,349","531,212","±5,670","531,212","±5,670","97,994","±2,026","3,249,567","±9,867","3,249,567","±9,867","114,853","±945","794,093","±5,137","794,093","±5,137","66,752","±1,302","7,367,015","±16,617","7,367,015","±16,617","100,422","±681","4,011,462","±16,617","4,011,462","±16,617","76,693","±693","319,355","±4,442","319,355","±4,442","82,435","±2,376","4,685,447","±12,486","4,685,447","±12,486","76,151","±517","1,485,310","±6,108","1,485,310","±6,108","71,632","±937","1,639,970","±6,988","1,639,970","±6,988","85,235","±1,052","5,070,931","±12,151","5,070,931","±12,151","83,765","±550","406,573","±4,965","406,573","±4,965","86,601","±2,229","1,927,991","±12,233","1,927,991","±12,233","72,742","±987","345,449","±3,406","345,449","±3,406","74,046","±2,154","2,603,140","±11,640","2,603,140","±11,640","73,456","±884","9,776,083","±21,679","9,776,083","±21,679","85,780","±478","998,891","±5,079","998,891","±5,079","91,096","±1,238","261,373","±3,502","261,373","±3,502","79,514","±2,533","3,175,524","±13,138","3,175,524","±13,138","100,884","±1,044","2,895,575","±9,139","2,895,575","±9,139","99,762","±894","734,703","±6,052","734,703","±6,052","61,707","±1,138","2,371,960","±6,714","2,371,960","±6,714","79,656","±758","230,252","±3,746","230,252","±3,746","81,935","±3,076","1,179,637","±9,819","1,179,637","±9,819","32,044","±714"
"        With earnings","1,321,656","±11,011","71.2%","±0.4","72,777","±1,064","213,288","±3,455","83.8%","±0.9","93,438","±2,398","1,959,600","±14,022","75.0%","±0.3","80,838","±981","846,022","±9,330","73.2%","±0.7","69,510","±1,398","10,553,296","±24,054","80.7%","±0.1","108,104","±505","1,783,867","±10,763","82.0%","±0.4","95,444","±1,079","1,086,684","±9,544","78.9%","±0.5","114,457","±1,712","278,871","±5,220","75.8%","±1.0","84,028","±2,518","229,556","±3,980","79.9%","±1.1","134,236","±3,734","5,646,420","±28,566","72.3%","±0.3","80,498","±653","2,998,220","±17,488","78.8%","±0.3","84,694","±900","364,722","±4,986","80.1%","±0.7","97,944","±2,296","491,884","±6,425","76.8%","±0.8","73,585","±2,005","3,816,738","±15,845","78.5%","±0.2","94,619","±673","2,022,369","±12,276","77.8%","±0.3","75,763","±767","995,624","±9,248","78.5%","±0.4","77,895","±979","896,755","±9,313","79.1%","±0.5","79,071","±1,143","1,264,557","±10,590","73.0%","±0.4","72,732","±1,078","1,283,249","±12,852","73.9%","±0.5","73,394","±1,114","420,858","±5,652","73.8%","±0.7","74,890","±1,326","1,804,747","±12,974","81.4%","±0.4","109,756","±1,172","2,066,254","±11,801","78.7%","±0.3","116,028","±1,185","2,937,530","±13,424","74.2%","±0.2","80,451","±718","1,751,667","±8,620","79.8%","±0.3","94,924","±793","795,083","±9,677","71.7%","±0.6","64,609","±1,278","1,847,336","±11,527","75.9%","±0.4","76,759","±805","330,206","±5,168","76.5%","±0.7","71,196","±1,677","616,542","±4,990","80.5%","±0.5","78,891","±1,307","878,253","±8,434","77.7%","±0.5","80,743","±1,485","417,795","±6,491","78.6%","±0.8","100,071","±2,171","2,600,835","±12,413","80.0%","±0.3","119,191","±1,220","568,283","±7,095","71.6%","±0.7","67,310","±1,415","5,666,264","±20,258","76.9%","±0.2","105,961","±783","3,077,881","±19,075","76.7%","±0.3","77,725","±689","260,219","±4,366","81.5%","±0.8","82,663","±2,596","3,549,462","±16,300","75.8%","±0.3","78,689","±619","1,136,115","±8,230","76.5%","±0.4","72,689","±1,100","1,245,535","±9,347","75.9%","±0.4","86,018","±1,165","3,828,604","±16,299","75.5%","±0.3","87,353","±632","301,682","±5,591","74.2%","±1.1","92,131","±2,448","1,432,175","±13,320","74.3%","±0.4","73,930","±1,050","278,301","±4,507","80.6%","±0.9","72,807","±2,340","1,965,245","±13,843","75.5%","±0.3","75,333","±919","8,038,971","±24,758","82.2%","±0.2","86,803","±523","837,104","±6,183","83.8%","±0.5","89,742","±1,204","203,199","±4,240","77.7%","±1.1","78,184","±2,581","2,521,919","±14,444","79.4%","±0.3","101,193","±1,015","2,287,636","±12,921","79.0%","±0.3","101,370","±1,018","491,400","±7,484","66.9%","±0.8","65,428","±1,523","1,838,669","±10,537","77.5%","±0.3","81,283","±859","182,234","±4,498","79.1%","±1.4","80,442","±3,470","649,476","±9,619","55.1%","±0.7","37,323","±1,080"
"            With wages or salary income","1,271,795","±11,490","68.6%","±0.4","70,923","±993","204,472","±3,655","80.3%","±1.1","91,317","±2,342","1,882,782","±12,867","72.0%","±0.3","79,106","±948","810,085","±9,415","70.1%","±0.7","67,679","±1,506","10,001,298","±26,025","76.5%","±0.2","105,317","±506","1,721,865","±11,265","79.1%","±0.4","92,563","±1,093","1,047,243","±10,154","76.0%","±0.5","111,254","±1,671","270,820","±5,409","73.7%","±1.0","83,408","±2,584","222,732","±4,092","77.5%","±1.2","130,837","±3,635","5,425,566","±26,821","69.5%","±0.2","78,363","±619","2,899,148","±17,338","76.2%","±0.3","82,802","±885","349,835","±4,921","76.8%","±0.8","95,563","±2,302","471,557","±6,753","73.6%","±0.9","70,885","±2,041","3,708,723","±16,341","76.2%","±0.3","92,546","±730","1,967,498","±12,515","75.7%","±0.4","73,939","±742","960,397","±9,504","75.7%","±0.5","75,195","±1,027","866,562","±9,555","76.5%","±0.6","76,437","±1,118","1,217,728","±10,592","70.3%","±0.4","70,978","±950","1,228,780","±12,330","70.7%","±0.5","71,922","±1,081","401,452","±5,595","70.4%","±0.7","72,848","±1,288","1,756,917","±12,539","79.3%","±0.4","107,077","±1,059","1,996,432","±12,719","76.1%","±0.4","113,388","±1,087","2,850,283","±13,269","72.0%","±0.2","78,890","±665","1,703,202","±9,110","77.6%","±0.3","92,257","±731","764,161","±10,576","68.9%","±0.7","63,416","±1,335","1,785,895","±11,141","73.3%","±0.3","74,790","±785","312,293","±5,308","72.4%","±0.8","67,585","±1,589","594,495","±5,387","77.7%","±0.6","75,685","±1,310","846,404","±8,337","74.9%","±0.5","78,336","±1,434","401,363","±6,536","75.6%","±0.8","97,623","±2,132","2,535,631","±12,879","78.0%","±0.3","116,281","±1,169","539,429","±7,481","67.9%","±0.8","66,323","±1,373","5,466,919","±21,470","74.2%","±0.2","103,920","±808","2,973,713","±20,852","74.1%","±0.4","76,243","±678","248,937","±4,531","77.9%","±0.9","77,234","±2,654","3,444,861","±16,130","73.5%","±0.3","76,719","±603","1,088,498","±8,379","73.3%","±0.4","70,520","±1,055","1,192,043","±9,467","72.7%","±0.5","83,213","±1,031","3,710,162","±15,266","73.2%","±0.3","85,387","±603","293,121","±5,880","72.1%","±1.2","89,314","±2,247","1,382,423","±13,667","71.7%","±0.5","72,182","±965","266,327","±4,242","77.1%","±1.0","68,901","±1,996","1,879,274","±14,506","72.2%","±0.4","73,325","±919","7,696,588","±26,552","78.7%","±0.2","84,514","±544","817,818","±6,176","81.9%","±0.5","86,484","±1,098","191,534","±4,073","73.3%","±1.1","76,209","±2,627","2,450,423","±14,602","77.2%","±0.3","98,947","±884","2,215,002","±13,282","76.5%","±0.4","98,770","±913","476,809","±7,728","64.9%","±0.8","64,502","±1,458","1,789,469","±10,711","75.4%","±0.3","79,206","±799","175,560","±4,373","76.2%","±1.4","77,727","±3,055","596,415","±9,667","50.6%","±0.7","36,873","±979"
"            With self-employment income","160,081","±6,269","8.6%","±0.3","37,398","±2,951","35,369","±2,508","13.9%","±0.9","35,553","±4,372","278,736","±7,985","10.7%","±0.3","33,981","±1,910","117,716","±5,707","10.2%","±0.5","33,816","±2,718","1,872,367","±23,227","14.3%","±0.2","46,759","±933","289,266","±8,288","13.3%","±0.4","37,610","±2,390","163,491","±6,552","11.9%","±0.5","48,130","±3,675","32,942","±2,643","9.0%","±0.7","25,633","±2,832","32,265","±2,652","11.2%","±0.9","51,855","±9,801","763,903","±14,892","9.8%","±0.2","38,438","±1,401","385,138","±10,151","10.1%","±0.3","36,027","±1,970","62,851","±3,571","13.8%","±0.8","36,454","±3,211","84,781","±4,657","13.2%","±0.7","32,657","±2,729","466,417","±9,893","9.6%","±0.2","38,397","±1,479","237,571","±7,416","9.1%","±0.3","32,608","±2,612","155,749","±5,190","12.3%","±0.4","34,269","±2,196","139,098","±5,031","12.3%","±0.4","33,575","±2,407","166,430","±5,494","9.6%","±0.3","33,299","±3,406","170,025","±7,082","9.8%","±0.4","34,146","±2,389","78,607","±3,714","13.8%","±0.6","28,918","±2,160","247,416","±8,179","11.2%","±0.4","40,238","±2,243","293,330","±8,534","11.2%","±0.3","45,585","±2,394","357,259","±7,341","9.0%","±0.2","32,103","±1,719","257,170","±6,292","11.7%","±0.3","35,552","±1,687","96,444","±4,777","8.7%","±0.4","30,170","±2,553","253,343","±7,419","10.4%","±0.3","32,498","±1,872","66,271","±3,451","15.4%","±0.8","36,260","±3,797","102,882","±3,722","13.4%","±0.5","35,435","±3,001","108,994","±4,856","9.6%","±0.4","42,281","±3,713","65,476","±3,617","12.3%","±0.7","40,116","±4,919","314,786","±7,835","9.7%","±0.2","48,135","±2,779","78,073","±4,538","9.8%","±0.6","31,695","±3,427","773,959","±12,193","10.5%","±0.2","41,714","±1,743","392,083","±9,962","9.8%","±0.2","31,892","±1,460","45,223","±2,937","14.2%","±0.9","50,505","±4,712","430,626","±9,670","9.2%","±0.2","34,870","±1,539","167,358","±5,003","11.3%","±0.3","34,794","±2,046","212,530","±7,828","13.0%","±0.5","37,381","±3,002","476,171","±9,200","9.4%","±0.2","37,054","±1,488","33,558","±2,663","8.3%","±0.7","48,115","±6,952","171,443","±7,121","8.9%","±0.4","35,552","±2,936","53,780","±3,263","15.6%","±0.9","35,553","±4,156","282,708","±8,332","10.9%","±0.3","36,261","±1,829","1,169,021","±19,472","12.0%","±0.2","40,497","±1,312","129,318","±5,223","12.9%","±0.5","33,984","±3,144","42,791","±2,802","16.4%","±1.0","30,156","±2,918","335,602","±8,086","10.6%","±0.3","37,955","±2,310","338,331","±9,351","11.7%","±0.3","38,781","±2,121","47,365","±3,124","6.4%","±0.4","29,471","±3,957","225,687","±5,959","9.5%","±0.2","34,192","±1,979","27,259","±2,394","11.8%","±1.0","37,177","±9,996","99,643","±4,935","8.4%","±0.4","22,569","±3,179"
